,country,year,sex,age,suicides_no,population,suicides/100k_pop,gdp_for_year,gdp_per_capita,continent
8841,Finland,1999,female,25-34 years,36,327315,11.0,"135,225,868,315",27800,Europe
8842,Finland,1999,female,15-24 years,19,321801,5.9,"135,225,868,315",27800,Europe
8843,Finland,1999,female,75+ years,11,226849,4.85,"135,225,868,315",27800,Europe
8844,Finland,1999,female,5-14 years,1,316199,0.32,"135,225,868,315",27800,Europe
8845,Finland,1999,male,5-14 years,1,329646,0.3,"135,225,868,315",27800,Europe
8846,Finland,2000,male,35-54 years,402,806796,49.83,"125,539,893,127",25716,Europe
8847,Finland,2000,male,25-34 years,156,335796,46.46,"125,539,893,127",25716,Europe
8848,Finland,2000,male,75+ years,44,104437,42.13,"125,539,893,127",25716,Europe
8849,Finland,2000,male,55-74 years,166,462422,35.9,"125,539,893,127",25716,Europe
8850,Finland,2000,male,15-24 years,105,337152,31.14,"125,539,893,127",25716,Europe
8851,Finland,2000,female,55-74 years,84,529071,15.88,"125,539,893,127",25716,Europe
8852,Finland,2000,female,35-54 years,122,785167,15.54,"125,539,893,127",25716,Europe
8853,Finland,2000,female,25-34 years,41,321757,12.74,"125,539,893,127",25716,Europe
8854,Finland,2000,female,15-24 years,26,322489,8.06,"125,539,893,127",25716,Europe
8855,Finland,2000,female,75+ years,17,231463,7.34,"125,539,893,127",25716,Europe
8856,Finland,2000,female,5-14 years,2,315989,0.63,"125,539,893,127",25716,Europe
8857,Finland,2000,male,5-14 years,0,329281,0.0,"125,539,893,127",25716,Europe
8858,Finland,2001,male,35-54 years,429,800866,53.57,"129,250,111,857",26383,Europe
8859,Finland,2001,male,25-34 years,156,332298,46.95,"129,250,111,857",26383,Europe
8860,Finland,2001,male,55-74 years,207,479037,43.21,"129,250,111,857",26383,Europe
8861,Finland,2001,male,75+ years,44,108828,40.43,"129,250,111,857",26383,Europe
8862,Finland,2001,male,15-24 years,93,335676,27.71,"129,250,111,857",26383,Europe
8863,Finland,2001,female,35-54 years,130,780440,16.66,"129,250,111,857",26383,Europe
8864,Finland,2001,female,55-74 years,72,541576,13.29,"129,250,111,857",26383,Europe
8865,Finland,2001,female,75+ years,23,236217,9.74,"129,250,111,857",26383,Europe
8866,Finland,2001,female,25-34 years,23,317879,7.24,"129,250,111,857",26383,Europe
8867,Finland,2001,female,15-24 years,22,321239,6.85,"129,250,111,857",26383,Europe
8868,Finland,2001,male,5-14 years,4,329122,1.22,"129,250,111,857",26383,Europe
8869,Finland,2001,female,5-14 years,1,315805,0.32,"129,250,111,857",26383,Europe
8870,Finland,2002,male,75+ years,57,113353,50.29,"139,552,983,249",28390,Europe
8871,Finland,2002,male,35-54 years,339,792737,42.76,"139,552,983,249",28390,Europe
8872,Finland,2002,male,55-74 years,204,497865,40.97,"139,552,983,249",28390,Europe
8873,Finland,2002,male,25-34 years,124,329350,37.65,"139,552,983,249",28390,Europe
8874,Finland,2002,male,15-24 years,97,333547,29.08,"139,552,983,249",28390,Europe
8875,Finland,2002,female,35-54 years,125,773011,16.17,"139,552,983,249",28390,Europe
8876,Finland,2002,female,55-74 years,75,557098,13.46,"139,552,983,249",28390,Europe
8877,Finland,2002,female,25-34 years,30,314846,9.53,"139,552,983,249",28390,Europe
8878,Finland,2002,female,75+ years,18,240441,7.49,"139,552,983,249",28390,Europe
8879,Finland,2002,female,15-24 years,23,319060,7.21,"139,552,983,249",28390,Europe
8880,Finland,2002,male,5-14 years,3,328694,0.91,"139,552,983,249",28390,Europe
8881,Finland,2002,female,5-14 years,0,315612,0.0,"139,552,983,249",28390,Europe
8882,Finland,2003,male,35-54 years,376,783442,47.99,"171,071,106,095",34701,Europe
8883,Finland,2003,male,75+ years,52,118318,43.95,"171,071,106,095",34701,Europe
8884,Finland,2003,male,55-74 years,176,516435,34.08,"171,071,106,095",34701,Europe
8885,Finland,2003,male,25-34 years,111,326748,33.97,"171,071,106,095",34701,Europe
8886,Finland,2003,male,15-24 years,95,332460,28.57,"171,071,106,095",34701,Europe
8887,Finland,2003,female,35-54 years,112,764626,14.65,"171,071,106,095",34701,Europe
8888,Finland,2003,female,55-74 years,72,572548,12.58,"171,071,106,095",34701,Europe
8889,Finland,2003,female,75+ years,22,244738,8.99,"171,071,106,095",34701,Europe
8890,Finland,2003,female,15-24 years,27,318049,8.49,"171,071,106,095",34701,Europe
8891,Finland,2003,female,25-34 years,25,312105,8.01,"171,071,106,095",34701,Europe
8892,Finland,2003,male,5-14 years,5,326551,1.53,"171,071,106,095",34701,Europe
8893,Finland,2003,female,5-14 years,2,313836,0.64,"171,071,106,095",34701,Europe
8894,Finland,2004,male,55-74 years,220,533983,41.2,"196,768,065,557",39793,Europe
8895,Finland,2004,male,35-54 years,310,772775,40.12,"196,768,065,557",39793,Europe
8896,Finland,2004,male,75+ years,49,123863,39.56,"196,768,065,557",39793,Europe
8897,Finland,2004,male,25-34 years,119,325806,36.52,"196,768,065,557",39793,Europe
8898,Finland,2004,male,15-24 years,110,332773,33.06,"196,768,065,557",39793,Europe
8899,Finland,2004,female,35-54 years,116,755108,15.36,"196,768,065,557",39793,Europe
8900,Finland,2004,female,15-24 years,31,318275,9.74,"196,768,065,557",39793,Europe
8901,Finland,2004,female,25-34 years,30,311087,9.64,"196,768,065,557",39793,Europe
8902,Finland,2004,female,55-74 years,54,586736,9.2,"196,768,065,557",39793,Europe
8903,Finland,2004,female,75+ years,20,250445,7.99,"196,768,065,557",39793,Europe
8904,Finland,2004,male,5-14 years,4,323186,1.24,"196,768,065,557",39793,Europe
8905,Finland,2004,female,5-14 years,1,310728,0.32,"196,768,065,557",39793,Europe
8906,Finland,2005,male,75+ years,64,129632,49.37,"204,436,015,421",41202,Europe
8907,Finland,2005,male,35-54 years,299,761907,39.24,"204,436,015,421",41202,Europe
8908,Finland,2005,male,55-74 years,194,550032,35.27,"204,436,015,421",41202,Europe
8909,Finland,2005,male,25-34 years,99,326851,30.29,"204,436,015,421",41202,Europe
8910,Finland,2005,male,15-24 years,68,333948,20.36,"204,436,015,421",41202,Europe
8911,Finland,2005,female,35-54 years,109,745397,14.62,"204,436,015,421",41202,Europe
8912,Finland,2005,female,55-74 years,74,599482,12.34,"204,436,015,421",41202,Europe
8913,Finland,2005,female,15-24 years,33,319226,10.34,"204,436,015,421",41202,Europe
8914,Finland,2005,female,25-34 years,32,311835,10.26,"204,436,015,421",41202,Europe
8915,Finland,2005,female,75+ years,20,257062,7.78,"204,436,015,421",41202,Europe
8916,Finland,2005,female,5-14 years,2,307005,0.65,"204,436,015,421",41202,Europe
8917,Finland,2005,male,5-14 years,0,319407,0.0,"204,436,015,421",41202,Europe
8918,Finland,2006,male,35-54 years,310,752178,41.21,"216,552,502,823",43487,Europe
8919,Finland,2006,male,55-74 years,225,564074,39.89,"216,552,502,823",43487,Europe
8920,Finland,2006,male,25-34 years,113,329601,34.28,"216,552,502,823",43487,Europe
8921,Finland,2006,male,75+ years,44,135396,32.5,"216,552,502,823",43487,Europe
8922,Finland,2006,male,15-24 years,108,335416,32.2,"216,552,502,823",43487,Europe
8923,Finland,2006,female,35-54 years,104,736648,14.12,"216,552,502,823",43487,Europe
8924,Finland,2006,female,55-74 years,78,611527,12.75,"216,552,502,823",43487,Europe
8925,Finland,2006,female,25-34 years,33,313759,10.52,"216,552,502,823",43487,Europe
8926,Finland,2006,female,75+ years,24,262936,9.13,"216,552,502,823",43487,Europe
8927,Finland,2006,female,15-24 years,19,320699,5.92,"216,552,502,823",43487,Europe
8928,Finland,2006,male,5-14 years,3,315017,0.95,"216,552,502,823",43487,Europe
8929,Finland,2006,female,5-14 years,1,302489,0.33,"216,552,502,823",43487,Europe
8930,Finland,2007,male,75+ years,58,140553,41.27,"255,384,615,385",51089,Europe
8931,Finland,2007,male,35-54 years,297,742406,40.01,"255,384,615,385",51089,Europe
8932,Finland,2007,male,55-74 years,203,577963,35.12,"255,384,615,385",51089,Europe
8933,Finland,2007,male,25-34 years,101,334628,30.18,"255,384,615,385",51089,Europe
8934,Finland,2007,male,15-24 years,89,336401,26.46,"255,384,615,385",51089,Europe
8935,Finland,2007,female,55-74 years,83,624243,13.3,"255,384,615,385",51089,Europe
8936,Finland,2007,female,35-54 years,89,727224,12.24,"255,384,615,385",51089,Europe
8937,Finland,2007,female,15-24 years,31,321868,9.63,"255,384,615,385",51089,Europe
8938,Finland,2007,female,25-34 years,24,317967,7.55,"255,384,615,385",51089,Europe
8939,Finland,2007,female,75+ years,17,267590,6.35,"255,384,615,385",51089,Europe
8940,Finland,2007,male,5-14 years,3,310283,0.97,"255,384,615,385",51089,Europe
8941,Finland,2007,female,5-14 years,0,297727,0.0,"255,384,615,385",51089,Europe
8942,Finland,2008,male,35-54 years,331,732583,45.18,"283,742,493,042",56521,Europe
8943,Finland,2008,male,55-74 years,225,592016,38.01,"283,742,493,042",56521,Europe
8944,Finland,2008,male,25-34 years,116,342053,33.91,"283,742,493,042",56521,Europe
8945,Finland,2008,male,75+ years,46,145022,31.72,"283,742,493,042",56521,Europe
8946,Finland,2008,male,15-24 years,81,336624,24.06,"283,742,493,042",56521,Europe
8947,Finland,2008,female,35-54 years,91,716879,12.69,"283,742,493,042",56521,Europe
8948,Finland,2008,female,55-74 years,68,637681,10.66,"283,742,493,042",56521,Europe
8949,Finland,2008,female,25-34 years,32,324511,9.86,"283,742,493,042",56521,Europe
8950,Finland,2008,female,15-24 years,26,322278,8.07,"283,742,493,042",56521,Europe
8951,Finland,2008,female,75+ years,13,270887,4.8,"283,742,493,042",56521,Europe
8952,Finland,2008,female,5-14 years,2,293500,0.68,"283,742,493,042",56521,Europe
8953,Finland,2008,male,5-14 years,2,306062,0.65,"283,742,493,042",56521,Europe
8954,Finland,2009,male,35-54 years,293,724700,40.43,"251,499,027,508",49878,Europe
8955,Finland,2009,male,75+ years,57,149329,38.17,"251,499,027,508",49878,Europe
8956,Finland,2009,male,25-34 years,121,348421,34.73,"251,499,027,508",49878,Europe
8957,Finland,2009,male,55-74 years,201,604904,33.23,"251,499,027,508",49878,Europe
8958,Finland,2009,male,15-24 years,89,336510,26.45,"251,499,027,508",49878,Europe
8959,Finland,2009,female,35-54 years,100,708103,14.12,"251,499,027,508",49878,Europe
8960,Finland,2009,female,55-74 years,84,650862,12.91,"251,499,027,508",49878,Europe
8961,Finland,2009,female,25-34 years,40,330127,12.12,"251,499,027,508",49878,Europe
8962,Finland,2009,female,15-24 years,28,322353,8.69,"251,499,027,508",49878,Europe
8963,Finland,2009,female,75+ years,20,273822,7.3,"251,499,027,508",49878,Europe
8964,Finland,2009,female,5-14 years,1,290188,0.34,"251,499,027,508",49878,Europe
8965,Finland,2009,male,5-14 years,0,302997,0.0,"251,499,027,508",49878,Europe
8966,Finland,2010,male,25-34 years,119,351262,33.88,"247,799,815,768",48939,Europe
8967,Finland,2010,male,75+ years,52,153947,33.78,"247,799,815,768",48939,Europe
8968,Finland,2010,male,35-54 years,241,719196,33.51,"247,799,815,768",48939,Europe
8969,Finland,2010,male,55-74 years,200,616801,32.43,"247,799,815,768",48939,Europe
8970,Finland,2010,male,15-24 years,105,336807,31.18,"247,799,815,768",48939,Europe
8971,Finland,2010,female,25-34 years,37,332711,11.12,"247,799,815,768",48939,Europe
8972,Finland,2010,female,35-54 years,77,701523,10.98,"247,799,815,768",48939,Europe
8973,Finland,2010,female,55-74 years,69,663064,10.41,"247,799,815,768",48939,Europe
8974,Finland,2010,female,15-24 years,30,322681,9.3,"247,799,815,768",48939,Europe
8975,Finland,2010,female,75+ years,23,277369,8.29,"247,799,815,768",48939,Europe
8976,Finland,2010,male,5-14 years,1,300513,0.33,"247,799,815,768",48939,Europe
8977,Finland,2010,female,5-14 years,0,287620,0.0,"247,799,815,768",48939,Europe
8978,Finland,2011,male,75+ years,64,158719,40.32,"273,674,236,773",53809,Europe
8979,Finland,2011,male,35-54 years,259,715014,36.22,"273,674,236,773",53809,Europe
8980,Finland,2011,male,55-74 years,191,628483,30.39,"273,674,236,773",53809,Europe
8981,Finland,2011,male,25-34 years,105,352092,29.82,"273,674,236,773",53809,Europe
8982,Finland,2011,male,15-24 years,89,337265,26.39,"273,674,236,773",53809,Europe
8983,Finland,2011,female,55-74 years,73,674645,10.82,"273,674,236,773",53809,Europe
8984,Finland,2011,female,35-54 years,67,696397,9.62,"273,674,236,773",53809,Europe
8985,Finland,2011,female,15-24 years,27,322992,8.36,"273,674,236,773",53809,Europe
8986,Finland,2011,female,25-34 years,26,333422,7.8,"273,674,236,773",53809,Europe
8987,Finland,2011,female,75+ years,9,280924,3.2,"273,674,236,773",53809,Europe
8988,Finland,2011,male,5-14 years,2,299347,0.67,"273,674,236,773",53809,Europe
8989,Finland,2011,female,5-14 years,0,286685,0.0,"273,674,236,773",53809,Europe
8990,Finland,2012,male,35-54 years,235,711920,33.01,"256,706,466,091",50232,Europe
8991,Finland,2012,male,55-74 years,195,639345,30.5,"256,706,466,091",50232,Europe
8992,Finland,2012,male,75+ years,49,163645,29.94,"256,706,466,091",50232,Europe
8993,Finland,2012,male,25-34 years,91,352467,25.82,"256,706,466,091",50232,Europe
8994,Finland,2012,male,15-24 years,85,337342,25.2,"256,706,466,091",50232,Europe
8995,Finland,2012,female,55-74 years,87,685183,12.7,"256,706,466,091",50232,Europe
8996,Finland,2012,female,15-24 years,32,323218,9.9,"256,706,466,091",50232,Europe
8997,Finland,2012,female,35-54 years,65,692612,9.38,"256,706,466,091",50232,Europe
8998,Finland,2012,female,25-34 years,27,333404,8.1,"256,706,466,091",50232,Europe
8999,Finland,2012,female,75+ years,7,284657,2.46,"256,706,466,091",50232,Europe
9000,Finland,2012,female,5-14 years,0,286874,0.0,"256,706,466,091",50232,Europe
9001,Finland,2012,male,5-14 years,0,299783,0.0,"256,706,466,091",50232,Europe
9002,Finland,2013,male,25-34 years,131,353828,37.02,"269,980,111,643",52572,Europe
9003,Finland,2013,male,55-74 years,216,647538,33.36,"269,980,111,643",52572,Europe
9004,Finland,2013,male,75+ years,56,169485,33.04,"269,980,111,643",52572,Europe
9005,Finland,2013,male,35-54 years,194,710389,27.31,"269,980,111,643",52572,Europe
9006,Finland,2013,male,15-24 years,68,335688,20.26,"269,980,111,643",52572,Europe
9007,Finland,2013,female,35-54 years,72,690084,10.43,"269,980,111,643",52572,Europe
9008,Finland,2013,female,55-74 years,69,693297,9.95,"269,980,111,643",52572,Europe
9009,Finland,2013,female,15-24 years,31,321757,9.63,"269,980,111,643",52572,Europe
9010,Finland,2013,female,25-34 years,31,334557,9.27,"269,980,111,643",52572,Europe
9011,Finland,2013,female,75+ years,17,289147,5.88,"269,980,111,643",52572,Europe
9012,Finland,2013,female,5-14 years,1,288186,0.35,"269,980,111,643",52572,Europe
9013,Finland,2013,male,5-14 years,1,301477,0.33,"269,980,111,643",52572,Europe
9014,Finland,2014,male,75+ years,61,175827,34.69,"272,609,288,690",52832,Europe
9015,Finland,2014,male,25-34 years,110,356059,30.89,"272,609,288,690",52832,Europe
9016,Finland,2014,male,35-54 years,207,708947,29.2,"272,609,288,690",52832,Europe
9017,Finland,2014,male,55-74 years,157,654576,23.98,"272,609,288,690",52832,Europe
9018,Finland,2014,male,15-24 years,63,332717,18.94,"272,609,288,690",52832,Europe
9019,Finland,2014,female,25-34 years,37,336774,10.99,"272,609,288,690",52832,Europe
9020,Finland,2014,female,35-54 years,60,687641,8.73,"272,609,288,690",52832,Europe
9021,Finland,2014,female,55-74 years,59,700011,8.43,"272,609,288,690",52832,Europe
9022,Finland,2014,female,15-24 years,22,318826,6.9,"272,609,288,690",52832,Europe
9023,Finland,2014,female,75+ years,11,294322,3.74,"272,609,288,690",52832,Europe
9024,Finland,2014,female,5-14 years,1,290448,0.34,"272,609,288,690",52832,Europe
9025,Finland,2014,male,5-14 years,1,303796,0.33,"272,609,288,690",52832,Europe
9026,Finland,2015,male,75+ years,53,178936,29.62,"232,464,833,066",44862,Europe
9027,Finland,2015,male,35-54 years,190,704220,26.98,"232,464,833,066",44862,Europe
9028,Finland,2015,male,25-34 years,92,357334,25.75,"232,464,833,066",44862,Europe
9029,Finland,2015,male,55-74 years,159,665885,23.88,"232,464,833,066",44862,Europe
9030,Finland,2015,male,15-24 years,59,332082,17.77,"232,464,833,066",44862,Europe
9031,Finland,2015,female,25-34 years,30,337446,8.89,"232,464,833,066",44862,Europe
9032,Finland,2015,female,35-54 years,55,682671,8.06,"232,464,833,066",44862,Europe
9033,Finland,2015,female,55-74 years,55,711135,7.73,"232,464,833,066",44862,Europe
9034,Finland,2015,female,75+ years,21,295795,7.1,"232,464,833,066",44862,Europe
9035,Finland,2015,female,15-24 years,12,317937,3.77,"232,464,833,066",44862,Europe
9036,Finland,2015,male,5-14 years,5,305748,1.64,"232,464,833,066",44862,Europe
9037,Finland,2015,female,5-14 years,0,292608,0.0,"232,464,833,066",44862,Europe
9038,France,1985,male,75+ years,1522,1263200,120.49,"553,138,414,367",10765,Europe
9039,France,1985,male,55-74 years,2363,4471600,52.84,"553,138,414,367",10765,Europe
9040,France,1985,male,35-54 years,2752,6799400,40.47,"553,138,414,367",10765,Europe
9041,France,1985,male,25-34 years,1492,4240100,35.19,"553,138,414,367",10765,Europe
9042,France,1985,female,75+ years,670,2434600,27.52,"553,138,414,367",10765,Europe
9043,France,1985,female,55-74 years,1218,5255800,23.17,"553,138,414,367",10765,Europe
9044,France,1985,male,15-24 years,740,4349200,17.01,"553,138,414,367",10765,Europe
9045,France,1985,female,35-54 years,1065,6652100,16.01,"553,138,414,367",10765,Europe
9046,France,1985,female,25-34 years,447,4213300,10.61,"553,138,414,367",10765,Europe
9047,France,1985,female,15-24 years,197,4220700,4.67,"553,138,414,367",10765,Europe
9048,France,1985,male,5-14 years,29,3837000,0.76,"553,138,414,367",10765,Europe
9049,France,1985,female,5-14 years,6,3645600,0.16,"553,138,414,367",10765,Europe
9050,France,1986,male,75+ years,1465,1207600,121.32,"771,470,783,218",14940,Europe
9051,France,1986,male,55-74 years,2382,4450700,53.52,"771,470,783,218",14940,Europe
9052,France,1986,male,35-54 years,2847,6825300,41.71,"771,470,783,218",14940,Europe
9053,France,1986,male,25-34 years,1448,4231000,34.22,"771,470,783,218",14940,Europe
9054,France,1986,female,75+ years,694,2356000,29.46,"771,470,783,218",14940,Europe
9055,France,1986,female,55-74 years,1203,5253800,22.9,"771,470,783,218",14940,Europe
9056,France,1986,female,35-54 years,1137,6692000,16.99,"771,470,783,218",14940,Europe
9057,France,1986,male,15-24 years,695,4343700,16.0,"771,470,783,218",14940,Europe
9058,France,1986,female,25-34 years,424,4218000,10.05,"771,470,783,218",14940,Europe
9059,France,1986,female,15-24 years,193,4219700,4.57,"771,470,783,218",14940,Europe
9060,France,1986,male,5-14 years,35,4020800,0.87,"771,470,783,218",14940,Europe
9061,France,1986,female,5-14 years,6,3819000,0.16,"771,470,783,218",14940,Europe
9062,France,1987,male,75+ years,1491,1314800,113.4,"934,173,305,686",17999,Europe
9063,France,1987,male,55-74 years,2198,4576100,48.03,"934,173,305,686",17999,Europe
9064,France,1987,male,35-54 years,2855,6973100,40.94,"934,173,305,686",17999,Europe
9065,France,1987,male,25-34 years,1369,4211300,32.51,"934,173,305,686",17999,Europe
9066,France,1987,female,75+ years,730,2524500,28.92,"934,173,305,686",17999,Europe
9067,France,1987,female,55-74 years,1122,5333200,21.04,"934,173,305,686",17999,Europe
9068,France,1987,female,35-54 years,1124,6839200,16.43,"934,173,305,686",17999,Europe
9069,France,1987,male,15-24 years,641,4370700,14.67,"934,173,305,686",17999,Europe
9070,France,1987,female,25-34 years,414,4214400,9.82,"934,173,305,686",17999,Europe
9071,France,1987,female,15-24 years,175,4228600,4.14,"934,173,305,686",17999,Europe
9072,France,1987,male,5-14 years,33,3752400,0.88,"934,173,305,686",17999,Europe
9073,France,1987,female,5-14 years,9,3562500,0.25,"934,173,305,686",17999,Europe
9074,France,1988,male,75+ years,1470,1348100,109.04,"1,018,847,043,277",19534,Europe
9075,France,1988,male,55-74 years,2012,4614700,43.6,"1,018,847,043,277",19534,Europe
9076,France,1988,male,35-54 years,2752,7066300,38.95,"1,018,847,043,277",19534,Europe
9077,France,1988,male,25-34 years,1371,4219800,32.49,"1,018,847,043,277",19534,Europe
9078,France,1988,female,75+ years,652,2579800,25.27,"1,018,847,043,277",19534,Europe
9079,France,1988,female,55-74 years,1063,5354800,19.85,"1,018,847,043,277",19534,Europe
9080,France,1988,female,35-54 years,1087,6943200,15.66,"1,018,847,043,277",19534,Europe
9081,France,1988,male,15-24 years,606,4362100,13.89,"1,018,847,043,277",19534,Europe
9082,France,1988,female,25-34 years,380,4229400,8.98,"1,018,847,043,277",19534,Europe
9083,France,1988,female,15-24 years,178,4212400,4.23,"1,018,847,043,277",19534,Europe
